MR,Source,Followup,Result,BLEU_Score,,,
4,"People aged 16 to 17 can get the Pfizer, Moderna or Novavax vaccine for their primary course of vaccination.","Often, people aged 16 to 17 can get the Pfizer, Moderna or Novavax vaccine for their primary course of vaccination.","Often, people as young as 16 to 17 can get the Pfizer, Moderna, or Novavax vaccine for their primary immunization.",0.75,,,
4,"The primary course of vaccination is the first two doses, or three doses for people who are severely immunocompromised.","Basically, the primary course of vaccination is the first two doses, or three doses for people who are severely immunocompromised.","Basically, the basic immunization consists of the first two doses of vaccine or three doses of vaccine in severely immunocompromised people.",0.476190476,,,
4,They are eligible to receive a Pfizer vaccine for this additional third or fourth (for people who are severely immunocompromised) dose and a Pfizer vaccine for their winter dose (for those who are eligible to receive this dose).,"Essentially, they are eligible to receive a Pfizer vaccine for this additional third or fourth (for people who are severely immunocompromised) dose and a Pfizer vaccine for their winter dose (for those who are eligible to receive this dose).","Essentially, they are entitled to a Pfizer vaccine for that extra third or fourth (for those with severe immunodeficiency) doses and a Pfizer vaccine for their winter dose (for those who are eligible for that dose).",0.664476522,,,
4,"Free COVID-19 vaccines are available at vaccination hubs, pharmacies and GPs.","Usually, free COVID-19 vaccines are available at vaccination hubs, pharmacies and GPs.","Usually, free COVID-19 vaccines are available in vaccination centers, pharmacies and general practitioners.",0.692307692,,,
4,"Use the Victorian Government online booking system or call 1800 675 398 (7 days a week, 8 am to 8 pm) to book your vaccine appointment. For an interpreter, press zero (0).","Never use the Victorian Government online booking system or call 1800 675 398 (7 days a week, 8 am to 8 pm) to book your vaccine appointment. For an interpreter, press zero (0).","Never use the Victorian Government's online booking system or call 1800 675 398 (7 days a week, 8am to 8pm) to book your vaccination appointment. For an interpreter, press zero (0).",0.816550542,,,
4,You can also request an Auslan interpreter when making your booking.,"Sometimes, you can also request an Auslan interpreter when making your booking.",Sometimes you can also request a foreign interpreter when you make your booking.,0.615384615,,,
4,"See the locations of all vaccination centres, including sites offering walk-in appointments.","Never see the locations of all vaccination centres, including sites offering walk-in appointments.","Never look at the locations of all vaccination centers, including locations that offer walk-in appointments.",0.6,,,
4,"To make a booking with a GP or pharmacy, use the Australian Government’s Vaccination Clinic Finder","Basically, to make a booking with a GP or pharmacy, use the Australian Government’s Vaccination Clinic Finder","Generally, to make a booking with a GP or pharmacy, use the Australian Government's Vaccine Clinic Locator",0.764705882,,,
4,You need a third dose to keep up your immunity against COVID-19.,Sometimes you need a third dose to keep up your immunity against COVID-19.,Sometimes you need a third dose to maintain your immunity to COVID-19.,0.766703679,,,
4,Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses for anyone aged 16 and over who received their second dose 3 or more months ago.,"Often, Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses for anyone aged 16 and over who received their second dose 3 or more months ago.","Often, the Australian Technical Advisory Group on Immunization (ATAGI) recommends third COVID-19 doses for people aged 16 and over who received their second dose 3 months or more ago.",0.896551724,,,
4,"The Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people aged 18 years and over, regardless of which COVID-19 vaccine you received for your initial doses.","Essentially the Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people aged 18 years and over, regardless of which COVID-19 vaccine you received for your initial doses.","In principle, the vaccines Pfizer, Moderna and Novavax are approved for use as a third dose in people aged 18 and over, regardless of which COVID-19 vaccine you received for your starting doses.",0.909090909,,,
4,People aged 16 to 17 will receive the Pfizer vaccine as their third dose.,Basically people aged 16 to 17 will receive the Pfizer vaccine as their third dose.,"Basically, people aged 16 to 17 receive the Pfizer vaccine as a third dose.",0.798053811,,,
4,"The AstraZeneca vaccine is only recommended for use as a third dose if you have had a significant adverse reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine.","Y'know the AstraZeneca vaccine is only recommended for use as a third dose if you have had a significant adverse reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine.","Know that the AstraZeneca vaccine is only recommended as a third dose if you have had a significant adverse reaction to a previous dose of mRNA vaccine (e.g. Pfizer or Moderna), meaning you will not receive another dose of mRNA vaccine be able.",0.744186047,,,
